timestamp,field,value
1759877112.4542212,alt,100
1759877112.4542212,eph,121
1759877112.4542212,epv,200
1759877112.4542212,vel,0
1759877112.4542212,cog,0
1759877112.4542212,satellites_visible,10
1759877112.4542212,alt_ellipsoid,100
1759877112.4542212,h_acc,300
1759877112.4542212,v_acc,300
1759877112.4542212,vel_acc,0
1759877112.4542212,hdg_acc,0
1759877112.4542212,yaw,0
1759877112.6525931,time_usec,62163000
1759877112.6525931,fix_type,6
1759877112.6525931,lat,-353633245
1759877112.6525931,lon,1491652241
1759877112.6525931,alt,100
1759877112.6525931,eph,121
1759877112.6525931,epv,200
1759877112.6525931,vel,0
1759877112.6525931,cog,0
1759877112.6525931,satellites_visible,10
1759877112.6525931,alt_ellipsoid,100
1759877112.6525931,h_acc,300
1759877112.6525931,v_acc,300
1759877112.6525931,vel_acc,0
1759877112.6525931,hdg_acc,0
1759877112.6525931,yaw,0
1759877112.8565788,time_usec,62363000
1759877112.8565788,fix_type,6
1759877112.8565788,lat,-353633245
1759877112.8565788,lon,1491652241
1759877112.8565788,alt,100
1759877112.8565788,eph,121
1759877112.8565788,epv,200
1759877112.8565788,vel,0
1759877112.8565788,cog,0
1759877112.8565788,satellites_visible,10
1759877112.8565788,alt_ellipsoid,100
1759877112.8565788,h_acc,300
1759877112.8565788,v_acc,300
1759877112.8565788,vel_acc,0
1759877112.8565788,hdg_acc,0
1759877112.8565788,yaw,0
1759877113.0548973,time_usec,62563000
1759877113.0548973,fix_type,6
1759877113.0548973,lat,-353633245
1759877113.0548973,lon,1491652241
1759877113.0548973,alt,100
1759877113.0548973,eph,121
1759877113.0548973,epv,200
1759877113.0548973,vel,0
1759877113.0548973,cog,0
1759877113.0548973,satellites_visible,10
1759877113.0548973,alt_ellipsoid,100
1759877113.0548973,h_acc,300
1759877113.0548973,v_acc,300
1759877113.0548973,vel_acc,0
1759877113.0548973,hdg_acc,0
1759877113.0548973,yaw,0
1759877113.2532513,time_usec,62763000
1759877113.2532513,fix_type,6
1759877113.2532513,lat,-353633245
1759877113.2532513,lon,1491652241
1759877113.2532513,alt,100
1759877113.2532513,eph,121
1759877113.2532513,epv,200
1759877113.2532513,vel,0
1759877113.2532513,cog,0
1759877113.2532513,satellites_visible,10
1759877113.2532513,alt_ellipsoid,100
1759877113.2532513,h_acc,300
1759877113.2532513,v_acc,300
1759877113.2532513,vel_acc,0
1759877113.2532513,hdg_acc,0
1759877113.2532513,yaw,0
1759877113.4572399,time_usec,62963000
1759877113.4572399,fix_type,6
1759877113.4572399,lat,-353633245
1759877113.4572399,lon,1491652241
1759877113.4572399,alt,100
1759877113.4572399,eph,121
1759877113.4572399,epv,200
1759877113.4572399,vel,0
1759877113.4572399,cog,0
1759877113.4572399,satellites_visible,10
1759877113.4572399,alt_ellipsoid,100
1759877113.4572399,h_acc,300
1759877113.4572399,v_acc,300
1759877113.4572399,vel_acc,0
1759877113.4572399,hdg_acc,0
1759877113.4572399,yaw,0
1759877113.6555483,time_usec,63163000
1759877113.6555483,fix_type,6
1759877113.6555483,lat,-353633245
1759877113.6555483,lon,1491652241
1759877113.6555483,alt,100
1759877113.6555483,eph,121
1759877113.6555483,epv,200
1759877113.6555483,vel,0
1759877113.6555483,cog,0
1759877113.6555483,satellites_visible,10
1759877113.6555483,alt_ellipsoid,100
1759877113.6555483,h_acc,300
1759877113.6555483,v_acc,300
1759877113.6555483,vel_acc,0
1759877113.6555483,hdg_acc,0
1759877113.6555483,yaw,0
1759877113.8538687,time_usec,63363000
1759877113.8538687,fix_type,6
1759877113.8538687,lat,-353633245
1759877113.8538687,lon,1491652241
1759877113.8538687,alt,100
1759877113.8538687,eph,121
1759877113.8538687,epv,200
1759877113.8538687,vel,0
1759877113.8538687,cog,0
1759877113.8538687,satellites_visible,10
1759877113.8538687,alt_ellipsoid,100
1759877113.8538687,h_acc,300
1759877113.8538687,v_acc,300
1759877113.8538687,vel_acc,0
1759877113.8538687,hdg_acc,0
1759877113.8538687,yaw,0
1759877114.0578022,time_usec,63563000
1759877114.0578022,fix_type,6
1759877114.0578022,lat,-353633245
1759877114.0578022,lon,1491652241
1759877114.0578022,alt,100
1759877114.0578022,eph,121
1759877114.0578022,epv,200
1759877114.0578022,vel,0
1759877114.0578022,cog,0
1759877114.0578022,satellites_visible,10
1759877114.0578022,alt_ellipsoid,100
1759877114.0578022,h_acc,300
1759877114.0578022,v_acc,300
1759877114.0578022,vel_acc,0
1759877114.0578022,hdg_acc,0
1759877114.0578022,yaw,0
1759877114.2561839,time_usec,63763000
1759877114.2561839,fix_type,6
1759877114.2561839,lat,-353633245
1759877114.2561839,lon,1491652241
1759877114.2561839,alt,100
1759877114.2561839,eph,121
1759877114.2561839,epv,200
1759877114.2561839,vel,0
1759877114.2561839,cog,0
1759877114.2561839,satellites_visible,10
1759877114.2561839,alt_ellipsoid,100
1759877114.2561839,h_acc,300
1759877114.2561839,v_acc,300
1759877114.2561839,vel_acc,0
1759877114.2561839,hdg_acc,0
1759877114.2561839,yaw,0
1759877114.4545357,time_usec,63963000
1759877114.4545357,fix_type,6
1759877114.4545357,lat,-353633245
1759877114.4545357,lon,1491652241
1759877114.4545357,alt,100
1759877114.4545357,eph,121
1759877114.4545357,epv,200
1759877114.4545357,vel,0
1759877114.4545357,cog,0
1759877114.4545357,satellites_visible,10
1759877114.4545357,alt_ellipsoid,100
1759877114.4545357,h_acc,300
1759877114.4545357,v_acc,300
1759877114.4545357,vel_acc,0
1759877114.4545357,hdg_acc,0
1759877114.4545357,yaw,0
1759877114.6528308,time_usec,64163000
1759877114.6528308,fix_type,6
1759877114.6528308,lat,-353633245
1759877114.6528308,lon,1491652241
1759877114.6528308,alt,100
1759877114.6528308,eph,121
1759877114.6528308,epv,200
1759877114.6528308,vel,0
1759877114.6528308,cog,0
1759877114.6528308,satellites_visible,10
1759877114.6528308,alt_ellipsoid,100
1759877114.6528308,h_acc,300
1759877114.6528308,v_acc,300
1759877114.6528308,vel_acc,0
1759877114.6528308,hdg_acc,0
1759877114.6528308,yaw,0
1759877114.8568122,time_usec,64363000
1759877114.8568122,fix_type,6
1759877114.8568122,lat,-353633245
1759877114.8568122,lon,1491652241
1759877114.8568122,alt,100
1759877114.8568122,eph,121
1759877114.8568122,epv,200
1759877114.8568122,vel,0
1759877114.8568122,cog,0
1759877114.8568122,satellites_visible,10
1759877114.8568122,alt_ellipsoid,100
1759877114.8568122,h_acc,300
1759877114.8568122,v_acc,300
1759877114.8568122,vel_acc,0
1759877114.8568122,hdg_acc,0
1759877114.8568122,yaw,0
1759877115.055153,time_usec,64563000
1759877115.055153,fix_type,6
1759877115.055153,lat,-353633245
1759877115.055153,lon,1491652241
1759877115.055153,alt,100
1759877115.055153,eph,121
1759877115.055153,epv,200
1759877115.055153,vel,0
1759877115.055153,cog,0
1759877115.055153,satellites_visible,10
1759877115.055153,alt_ellipsoid,100
1759877115.055153,h_acc,300
1759877115.055153,v_acc,300
1759877115.055153,vel_acc,0
1759877115.055153,hdg_acc,0
1759877115.055153,yaw,0
1759877115.2534711,time_usec,64763000
1759877115.2534711,fix_type,6
1759877115.2534711,lat,-353633245
1759877115.2534711,lon,1491652241
1759877115.2534711,alt,100
1759877115.2534711,eph,121
1759877115.2534711,epv,200
1759877115.2534711,vel,0
1759877115.2534711,cog,0
1759877115.2534711,satellites_visible,10
1759877115.2534711,alt_ellipsoid,100
1759877115.2534711,h_acc,300
1759877115.2534711,v_acc,300
1759877115.2534711,vel_acc,0
1759877115.2534711,hdg_acc,0
1759877115.2534711,yaw,0
1759877115.4575248,time_usec,64963000
1759877115.4575248,fix_type,6
1759877115.4575248,lat,-353633245
1759877115.4575248,lon,1491652241
1759877115.4575248,alt,100
1759877115.4575248,eph,121
1759877115.4575248,epv,200
1759877115.4575248,vel,0
1759877115.4575248,cog,0
1759877115.4575248,satellites_visible,10
1759877115.4575248,alt_ellipsoid,100
1759877115.4575248,h_acc,300
1759877115.4575248,v_acc,300
1759877115.4575248,vel_acc,0
1759877115.4575248,hdg_acc,0
1759877115.4575248,yaw,0
1759877115.6557887,time_usec,65163000
1759877115.6557887,fix_type,6
1759877115.6557887,lat,-353633245
1759877115.6557887,lon,1491652241
1759877115.6557887,alt,100
1759877115.6557887,eph,121
1759877115.6557887,epv,200
1759877115.6557887,vel,0
1759877115.6557887,cog,0
1759877115.6557887,satellites_visible,10
1759877115.6557887,alt_ellipsoid,100
1759877115.6557887,h_acc,300
1759877115.6557887,v_acc,300
1759877115.6557887,vel_acc,0
1759877115.6557887,hdg_acc,0
1759877115.6557887,yaw,0
1759877115.8544118,time_usec,65363000
1759877115.8544118,fix_type,6
1759877115.8544118,lat,-353633245
1759877115.8544118,lon,1491652241
1759877115.8544118,alt,100
1759877115.8544118,eph,121
1759877115.8544118,epv,200
1759877115.8544118,vel,0
1759877115.8544118,cog,0
1759877115.8544118,satellites_visible,10
1759877115.8544118,alt_ellipsoid,100
1759877115.8544118,h_acc,300
1759877115.8544118,v_acc,300
1759877115.8544118,vel_acc,0
1759877115.8544118,hdg_acc,0
1759877115.8544118,yaw,0
1759877116.0581937,time_usec,65563000
1759877116.0581937,fix_type,6
1759877116.0581937,lat,-353633245
1759877116.0581937,lon,1491652241
1759877116.0581937,alt,100
1759877116.0581937,eph,121
1759877116.0581937,epv,200
1759877116.0581937,vel,0
1759877116.0581937,cog,0
1759877116.0581937,satellites_visible,10
1759877116.0581937,alt_ellipsoid,100
1759877116.0581937,h_acc,300
1759877116.0581937,v_acc,300
1759877116.0581937,vel_acc,0
1759877116.0581937,hdg_acc,0
1759877116.0581937,yaw,0
1759877116.2564147,time_usec,65763000
1759877116.2564147,fix_type,6
1759877116.2564147,lat,-353633245
1759877116.2564147,lon,1491652241
1759877116.2564147,alt,100
1759877116.2564147,eph,121
1759877116.2564147,epv,200
1759877116.2564147,vel,0
1759877116.2564147,cog,0
1759877116.2564147,satellites_visible,10
1759877116.2564147,alt_ellipsoid,100
1759877116.2564147,h_acc,300
1759877116.2564147,v_acc,300
1759877116.2564147,vel_acc,0
1759877116.2564147,hdg_acc,0
1759877116.2564147,yaw,0
1759877116.4549203,time_usec,65963000
1759877116.4549203,fix_type,6
1759877116.4549203,lat,-353633245
1759877116.4549203,lon,1491652241
1759877116.4549203,alt,100
1759877116.4549203,eph,121
1759877116.4549203,epv,200
1759877116.4549203,vel,0
1759877116.4549203,cog,0
1759877116.4549203,satellites_visible,10
1759877116.4549203,alt_ellipsoid,100
1759877116.4549203,h_acc,300
1759877116.4549203,v_acc,300
1759877116.4549203,vel_acc,0
1759877116.4549203,hdg_acc,0
1759877116.4549203,yaw,0
1759877116.653045,time_usec,66163000
1759877116.653045,fix_type,6
1759877116.653045,lat,-353633245
1759877116.653045,lon,1491652241
1759877116.653045,alt,100
1759877116.653045,eph,121
1759877116.653045,epv,200
1759877116.653045,vel,0
1759877116.653045,cog,0
1759877116.653045,satellites_visible,10
1759877116.653045,alt_ellipsoid,100
1759877116.653045,h_acc,300
1759877116.653045,v_acc,300
1759877116.653045,vel_acc,0
1759877116.653045,hdg_acc,0
1759877116.653045,yaw,0
1759877116.8569877,time_usec,66363000
1759877116.8569877,fix_type,6
1759877116.8569877,lat,-353633245
1759877116.8569877,lon,1491652241
1759877116.8569877,alt,100
1759877116.8569877,eph,121
1759877116.8569877,epv,200
1759877116.8569877,vel,0
1759877116.8569877,cog,0
1759877116.8569877,satellites_visible,10
1759877116.8569877,alt_ellipsoid,100
1759877116.8569877,h_acc,300
1759877116.8569877,v_acc,300
1759877116.8569877,vel_acc,0
1759877116.8569877,hdg_acc,0
1759877116.8569877,yaw,0
1759877117.0553136,time_usec,66563000
1759877117.0553136,fix_type,6
1759877117.0553136,lat,-353633245
1759877117.0553136,lon,1491652241
1759877117.0553136,alt,100
1759877117.0553136,eph,121
1759877117.0553136,epv,200
1759877117.0553136,vel,0
1759877117.0553136,cog,0
1759877117.0553136,satellites_visible,10
1759877117.0553136,alt_ellipsoid,100
1759877117.0553136,h_acc,300
1759877117.0553136,v_acc,300
1759877117.0553136,vel_acc,0
1759877117.0553136,hdg_acc,0
1759877117.0553136,yaw,0
1759877117.2536447,time_usec,66763000
1759877117.2536447,fix_type,6
1759877117.2536447,lat,-353633245
1759877117.2536447,lon,1491652241
1759877117.2536447,alt,100
1759877117.2536447,eph,121
1759877117.2536447,epv,200
1759877117.2536447,vel,0
1759877117.2536447,cog,0
1759877117.2536447,satellites_visible,10
1759877117.2536447,alt_ellipsoid,100
1759877117.2536447,h_acc,300
1759877117.2536447,v_acc,300
1759877117.2536447,vel_acc,0
1759877117.2536447,hdg_acc,0
1759877117.2536447,yaw,0
1759877117.4576573,time_usec,66963000
1759877117.4576573,fix_type,6
1759877117.4576573,lat,-353633245
1759877117.4576573,lon,1491652241
1759877117.4576573,alt,100
1759877117.4576573,eph,121
1759877117.4576573,epv,200
1759877117.4576573,vel,0
1759877117.4576573,cog,0
1759877117.4576573,satellites_visible,10
1759877117.4576573,alt_ellipsoid,100
1759877117.4576573,h_acc,300
1759877117.4576573,v_acc,300
1759877117.4576573,vel_acc,0
1759877117.4576573,hdg_acc,0
1759877117.4576573,yaw,0
1759877117.6560383,time_usec,67163000
1759877117.6560383,fix_type,6
1759877117.6560383,lat,-353633245
1759877117.6560383,lon,1491652241
1759877117.6560383,alt,100
1759877117.6560383,eph,121
1759877117.6560383,epv,200
1759877117.6560383,vel,0
1759877117.6560383,cog,0
1759877117.6560383,satellites_visible,10
1759877117.6560383,alt_ellipsoid,100
1759877117.6560383,h_acc,300
1759877117.6560383,v_acc,300
1759877117.6560383,vel_acc,0
1759877117.6560383,hdg_acc,0
1759877117.6560383,yaw,0
1759877117.8542871,time_usec,67363000
1759877117.8542871,fix_type,6
1759877117.8542871,lat,-353633245
1759877117.8542871,lon,1491652241
1759877117.8542871,alt,100
1759877117.8542871,eph,121
1759877117.8542871,epv,200
1759877117.8542871,vel,0
1759877117.8542871,cog,0
1759877117.8542871,satellites_visible,10
1759877117.8542871,alt_ellipsoid,100
1759877117.8542871,h_acc,300
1759877117.8542871,v_acc,300
1759877117.8542871,vel_acc,0
1759877117.8542871,hdg_acc,0
1759877117.8542871,yaw,0
1759877118.0582995,time_usec,67563000
1759877118.0582995,fix_type,6
1759877118.0582995,lat,-353633245
1759877118.0582995,lon,1491652241
1759877118.0582995,alt,100
1759877118.0582995,eph,121
1759877118.0582995,epv,200
1759877118.0582995,vel,0
1759877118.0582995,cog,0
1759877118.0582995,satellites_visible,10
1759877118.0582995,alt_ellipsoid,100
1759877118.0582995,h_acc,300
1759877118.0582995,v_acc,300
1759877118.0582995,vel_acc,0
1759877118.0582995,hdg_acc,0
1759877118.0582995,yaw,0
1759877118.256583,time_usec,67763000
1759877118.256583,fix_type,6
1759877118.256583,lat,-353633245
1759877118.256583,lon,1491652241
1759877118.256583,alt,100
1759877118.256583,eph,121
1759877118.256583,epv,200
1759877118.256583,vel,0
1759877118.256583,cog,0
1759877118.256583,satellites_visible,10
1759877118.256583,alt_ellipsoid,100
1759877118.256583,h_acc,300
1759877118.256583,v_acc,300
1759877118.256583,vel_acc,0
1759877118.256583,hdg_acc,0
1759877118.256583,yaw,0
1759877118.4549155,time_usec,67963000
1759877118.4549155,fix_type,6
1759877118.4549155,lat,-353633245
1759877118.4549155,lon,1491652241
1759877118.4549155,alt,100
1759877118.4549155,eph,121
1759877118.4549155,epv,200
1759877118.4549155,vel,0
1759877118.4549155,cog,0
1759877118.4549155,satellites_visible,10
1759877118.4549155,alt_ellipsoid,100
1759877118.4549155,h_acc,300
1759877118.4549155,v_acc,300
1759877118.4549155,vel_acc,0
1759877118.4549155,hdg_acc,0
1759877118.4549155,yaw,0
1759877118.6532285,time_usec,68163000
1759877118.6532285,fix_type,6
1759877118.6532285,lat,-353633245
1759877118.6532285,lon,1491652241
1759877118.6532285,alt,100
1759877118.6532285,eph,121
1759877118.6532285,epv,200
1759877118.6532285,vel,0
1759877118.6532285,cog,0
1759877118.6532285,satellites_visible,10
1759877118.6532285,alt_ellipsoid,100
1759877118.6532285,h_acc,300
1759877118.6532285,v_acc,300
1759877118.6532285,vel_acc,0
1759877118.6532285,hdg_acc,0
1759877118.6532285,yaw,0
1759877118.8573194,time_usec,68363000
1759877118.8573194,fix_type,6
1759877118.8573194,lat,-353633245
1759877118.8573194,lon,1491652241
1759877118.8573194,alt,100
1759877118.8573194,eph,121
1759877118.8573194,epv,200
1759877118.8573194,vel,0
1759877118.8573194,cog,0
1759877118.8573194,satellites_visible,10
1759877118.8573194,alt_ellipsoid,100
1759877118.8573194,h_acc,300
1759877118.8573194,v_acc,300
1759877118.8573194,vel_acc,0
1759877118.8573194,hdg_acc,0
1759877118.8573194,yaw,0
1759877119.0556228,time_usec,68563000
1759877119.0556228,fix_type,6
1759877119.0556228,lat,-353633245
1759877119.0556228,lon,1491652241
1759877119.0556228,alt,100
1759877119.0556228,eph,121
1759877119.0556228,epv,200
1759877119.0556228,vel,0
1759877119.0556228,cog,0
1759877119.0556228,satellites_visible,10
1759877119.0556228,alt_ellipsoid,100
1759877119.0556228,h_acc,300
1759877119.0556228,v_acc,300
1759877119.0556228,vel_acc,0
1759877119.0556228,hdg_acc,0
1759877119.0556228,yaw,0
1759877119.2540832,time_usec,68763000
1759877119.2540832,fix_type,6
1759877119.2540832,lat,-353633245
1759877119.2540832,lon,1491652241
1759877119.2540832,alt,100
1759877119.2540832,eph,121
1759877119.2540832,epv,200
1759877119.2540832,vel,0
1759877119.2540832,cog,0
1759877119.2540832,satellites_visible,10
1759877119.2540832,alt_ellipsoid,100
1759877119.2540832,h_acc,300
1759877119.2540832,v_acc,300
1759877119.2540832,vel_acc,0
1759877119.2540832,hdg_acc,0
1759877119.2540832,yaw,0
1759877119.4578347,time_usec,68963000
1759877119.4578347,fix_type,6
1759877119.4578347,lat,-353633245
1759877119.4578347,lon,1491652241
1759877119.4578347,alt,100
1759877119.4578347,eph,121
1759877119.4578347,epv,200
1759877119.4578347,vel,0
1759877119.4578347,cog,0
1759877119.4578347,satellites_visible,10
1759877119.4578347,alt_ellipsoid,100
1759877119.4578347,h_acc,300
1759877119.4578347,v_acc,300
1759877119.4578347,vel_acc,0
1759877119.4578347,hdg_acc,0
1759877119.4578347,yaw,0
1759877119.6562448,time_usec,69163000
1759877119.6562448,fix_type,6
1759877119.6562448,lat,-353633245
1759877119.6562448,lon,1491652241
1759877119.6562448,alt,100
1759877119.6562448,eph,121
1759877119.6562448,epv,200
1759877119.6562448,vel,0
1759877119.6562448,cog,0
1759877119.6562448,satellites_visible,10
1759877119.6562448,alt_ellipsoid,100
1759877119.6562448,h_acc,300
1759877119.6562448,v_acc,300
1759877119.6562448,vel_acc,0
1759877119.6562448,hdg_acc,0
1759877119.6562448,yaw,0
1759877119.854563,time_usec,69363000
1759877119.854563,fix_type,6
1759877119.854563,lat,-353633245
1759877119.854563,lon,1491652241
1759877119.854563,alt,100
1759877119.854563,eph,121
1759877119.854563,epv,200
1759877119.854563,vel,0
1759877119.854563,cog,0
1759877119.854563,satellites_visible,10
1759877119.854563,alt_ellipsoid,100
1759877119.854563,h_acc,300
1759877119.854563,v_acc,300
1759877119.854563,vel_acc,0
1759877119.854563,hdg_acc,0
1759877119.854563,yaw,0
1759877120.0585897,time_usec,69563000
1759877120.0585897,fix_type,6
1759877120.0585897,lat,-353633245
1759877120.0585897,lon,1491652241
1759877120.0585897,alt,100
1759877120.0585897,eph,121
1759877120.0585897,epv,200
1759877120.0585897,vel,0
1759877120.0585897,cog,0
1759877120.0585897,satellites_visible,10
1759877120.0585897,alt_ellipsoid,100
1759877120.0585897,h_acc,300
1759877120.0585897,v_acc,300
1759877120.0585897,vel_acc,0
1759877120.0585897,hdg_acc,0
1759877120.0585897,yaw,0
1759877120.2570481,time_usec,69763000
1759877120.2570481,fix_type,6
1759877120.2570481,lat,-353633245
1759877120.2570481,lon,1491652241
1759877120.2570481,alt,100
1759877120.2570481,eph,121
1759877120.2570481,epv,200
1759877120.2570481,vel,0
1759877120.2570481,cog,0
1759877120.2570481,satellites_visible,10
1759877120.2570481,alt_ellipsoid,100
1759877120.2570481,h_acc,300
1759877120.2570481,v_acc,300
1759877120.2570481,vel_acc,0
1759877120.2570481,hdg_acc,0
1759877120.2570481,yaw,0
1759877120.455351,time_usec,69963000
1759877120.455351,fix_type,6
1759877120.455351,lat,-353633245
1759877120.455351,lon,1491652241
1759877120.455351,alt,100
1759877120.455351,eph,121
1759877120.455351,epv,200
1759877120.455351,vel,0
1759877120.455351,cog,0
1759877120.455351,satellites_visible,10
1759877120.455351,alt_ellipsoid,100
1759877120.455351,h_acc,300
1759877120.455351,v_acc,300
1759877120.455351,vel_acc,0
1759877120.455351,hdg_acc,0
1759877120.455351,yaw,0
1759877120.653673,time_usec,70163000
1759877120.653673,fix_type,6
1759877120.653673,lat,-353633245
1759877120.653673,lon,1491652241
1759877120.653673,alt,100
1759877120.653673,eph,121
1759877120.653673,epv,200
1759877120.653673,vel,0
1759877120.653673,cog,0
1759877120.653673,satellites_visible,10
1759877120.653673,alt_ellipsoid,100
1759877120.653673,h_acc,300
1759877120.653673,v_acc,300
1759877120.653673,vel_acc,0
1759877120.653673,hdg_acc,0
1759877120.653673,yaw,0
1759877120.857665,time_usec,70363000
1759877120.857665,fix_type,6
1759877120.857665,lat,-353633245
1759877120.857665,lon,1491652241
1759877120.857665,alt,100
1759877120.857665,eph,121
1759877120.857665,epv,200
1759877120.857665,vel,0
1759877120.857665,cog,0
1759877120.857665,satellites_visible,10
1759877120.857665,alt_ellipsoid,100
1759877120.857665,h_acc,300
1759877120.857665,v_acc,300
1759877120.857665,vel_acc,0
1759877120.857665,hdg_acc,0
1759877120.857665,yaw,0
1759877121.0557892,time_usec,70563000
1759877121.0557892,fix_type,6
1759877121.0557892,lat,-353633245
1759877121.0557892,lon,1491652241
1759877121.0557892,alt,100
1759877121.0557892,eph,121
1759877121.0557892,epv,200
1759877121.0557892,vel,0
1759877121.0557892,cog,0
1759877121.0557892,satellites_visible,10
1759877121.0557892,alt_ellipsoid,100
1759877121.0557892,h_acc,300
1759877121.0557892,v_acc,300
1759877121.0557892,vel_acc,0
1759877121.0557892,hdg_acc,0
1759877121.0557892,yaw,0
1759877121.2541466,time_usec,70763000
1759877121.2541466,fix_type,6
1759877121.2541466,lat,-353633245
1759877121.2541466,lon,1491652241
1759877121.2541466,alt,100
1759877121.2541466,eph,121
1759877121.2541466,epv,200
1759877121.2541466,vel,0
1759877121.2541466,cog,0
1759877121.2541466,satellites_visible,10
1759877121.2541466,alt_ellipsoid,100
1759877121.2541466,h_acc,300
1759877121.2541466,v_acc,300
1759877121.2541466,vel_acc,0
1759877121.2541466,hdg_acc,0
1759877121.2541466,yaw,0
1759877121.4579968,time_usec,70963000
1759877121.4579968,fix_type,6
1759877121.4579968,lat,-353633245
1759877121.4579968,lon,1491652241
1759877121.4579968,alt,100
1759877121.4579968,eph,121
1759877121.4579968,epv,200
1759877121.4579968,vel,0
1759877121.4579968,cog,0
1759877121.4579968,satellites_visible,10
1759877121.4579968,alt_ellipsoid,100
1759877121.4579968,h_acc,300
1759877121.4579968,v_acc,300
1759877121.4579968,vel_acc,0
1759877121.4579968,hdg_acc,0
1759877121.4579968,yaw,0
1759877121.6565728,time_usec,71163000
1759877121.6565728,fix_type,6
1759877121.6565728,lat,-353633245
1759877121.6565728,lon,1491652241
1759877121.6565728,alt,100
1759877121.6565728,eph,121
1759877121.6565728,epv,200
1759877121.6565728,vel,0
1759877121.6565728,cog,0
1759877121.6565728,satellites_visible,10
1759877121.6565728,alt_ellipsoid,100
1759877121.6565728,h_acc,300
1759877121.6565728,v_acc,300
1759877121.6565728,vel_acc,0
1759877121.6565728,hdg_acc,0
1759877121.6565728,yaw,0
1759877121.8548968,time_usec,71363000
1759877121.8548968,fix_type,6
1759877121.8548968,lat,-353633245
1759877121.8548968,lon,1491652241
1759877121.8548968,alt,100
1759877121.8548968,eph,121
1759877121.8548968,epv,200
1759877121.8548968,vel,0
1759877121.8548968,cog,0
1759877121.8548968,satellites_visible,10
1759877121.8548968,alt_ellipsoid,100
1759877121.8548968,h_acc,300
1759877121.8548968,v_acc,300
1759877121.8548968,vel_acc,0
1759877121.8548968,hdg_acc,0
1759877121.8548968,yaw,0
1759877122.058812,time_usec,71563000
1759877122.058812,fix_type,6
1759877122.058812,lat,-353633245
1759877122.058812,lon,1491652241
1759877122.058812,alt,100
1759877122.058812,eph,121
1759877122.058812,epv,200
1759877122.058812,vel,0
1759877122.058812,cog,0
1759877122.058812,satellites_visible,10
1759877122.058812,alt_ellipsoid,100
1759877122.058812,h_acc,300
1759877122.058812,v_acc,300
1759877122.058812,vel_acc,0
1759877122.058812,hdg_acc,0
1759877122.058812,yaw,0
1759877122.2572236,time_usec,71763000
1759877122.2572236,fix_type,6
1759877122.2572236,lat,-353633245
1759877122.2572236,lon,1491652241
1759877122.2572236,alt,100
1759877122.2572236,eph,121
1759877122.2572236,epv,200
1759877122.2572236,vel,0
1759877122.2572236,cog,0
1759877122.2572236,satellites_visible,10
1759877122.2572236,alt_ellipsoid,100
1759877122.2572236,h_acc,300
1759877122.2572236,v_acc,300
1759877122.2572236,vel_acc,0
1759877122.2572236,hdg_acc,0
1759877122.2572236,yaw,0
1759877122.4557445,time_usec,71963000
1759877122.4557445,fix_type,6
1759877122.4557445,lat,-353633245
1759877122.4557445,lon,1491652241
1759877122.4557445,alt,100
1759877122.4557445,eph,121
1759877122.4557445,epv,200
1759877122.4557445,vel,0
1759877122.4557445,cog,0
1759877122.4557445,satellites_visible,10
1759877122.4557445,alt_ellipsoid,100
1759877122.4557445,h_acc,300
1759877122.4557445,v_acc,300
1759877122.4557445,vel_acc,0
1759877122.4557445,hdg_acc,0
1759877122.4557445,yaw,0
1759877122.6538453,time_usec,72163000
1759877122.6538453,fix_type,6
1759877122.6538453,lat,-353633245
1759877122.6538453,lon,1491652241
1759877122.6538453,alt,100
1759877122.6538453,eph,121
1759877122.6538453,epv,200
1759877122.6538453,vel,0
1759877122.6538453,cog,0
1759877122.6538453,satellites_visible,10
1759877122.6538453,alt_ellipsoid,100
1759877122.6538453,h_acc,300
1759877122.6538453,v_acc,300
1759877122.6538453,vel_acc,0
1759877122.6538453,hdg_acc,0
1759877122.6538453,yaw,0
1759877122.8579319,time_usec,72363000
1759877122.8579319,fix_type,6
1759877122.8579319,lat,-353633245
1759877122.8579319,lon,1491652241
1759877122.8579319,alt,100
1759877122.8579319,eph,121
1759877122.8579319,epv,200
1759877122.8579319,vel,0
1759877122.8579319,cog,0
1759877122.8579319,satellites_visible,10
1759877122.8579319,alt_ellipsoid,100
1759877122.8579319,h_acc,300
1759877122.8579319,v_acc,300
1759877122.8579319,vel_acc,0
1759877122.8579319,hdg_acc,0
1759877122.8579319,yaw,0
1759877123.0562224,time_usec,72563000
1759877123.0562224,fix_type,6
1759877123.0562224,lat,-353633245
1759877123.0562224,lon,1491652241
1759877123.0562224,alt,100
1759877123.0562224,eph,121
1759877123.0562224,epv,200
1759877123.0562224,vel,0
1759877123.0562224,cog,0
1759877123.0562224,satellites_visible,10
1759877123.0562224,alt_ellipsoid,100
1759877123.0562224,h_acc,300
1759877123.0562224,v_acc,300
1759877123.0562224,vel_acc,0
1759877123.0562224,hdg_acc,0
1759877123.0562224,yaw,0
1759877123.254296,time_usec,72763000
1759877123.254296,fix_type,6
1759877123.254296,lat,-353633245
1759877123.254296,lon,1491652241
1759877123.254296,alt,100
1759877123.254296,eph,121
1759877123.254296,epv,200
1759877123.254296,vel,0
1759877123.254296,cog,0
1759877123.254296,satellites_visible,10
1759877123.254296,alt_ellipsoid,100
1759877123.254296,h_acc,300
1759877123.254296,v_acc,300
